region,destRegion,packetTransmit,packetReceive,packetLossCount,packetLossRate,rttMin,rttAvg,rttMax,rttMdev,packetDuplicateCount,packetDuplicateRate
SA,EU,100,100,0,0.0,205.72,205.798,205.98,0.428,0,0.0
SA,NA,100,100,0,0.0,262.724,262.954,263.386,0.687,0,0.0
SA,EU,100,100,0,0.0,216.166,216.279,218.78,0.411,0,0.0
SA,CN,100,100,0,0.0,304.722,304.82,306.865,0.803,0,0.0
SA,EU,100,100,0,0.0,205.778,205.915,206.614,0.414,0,0.0
SA,AS,100,100,0,0.0,306.893,306.996,307.959,0.246,0,0.0
SA,OC,100,100,0,0.0,364.973,366.109,368.703,0.945,0,0.0
SA,CN,100,72,28,28.0,413.55,413.79,414.165,0.547,0,0.0
SA,EU,100,100,0,0.0,231.33,231.453,232.382,0.385,0,0.0
SA,AS,100,100,0,0.0,348.22,348.653,351.596,0.664,0,0.0
SA,EU,100,100,0,0.0,199.618,199.958,205.282,0.849,0,0.0
SA,EU,100,100,0,0.0,229.929,230.052,230.323,0.372,0,0.0
SA,NA,100,100,0,0.0,111.224,111.382,116.327,0.683,0,0.0
SA,NA,100,100,0,0.0,113.724,113.841,114.698,0.278,0,0.0
SA,NA,100,100,0,0.0,178.195,178.329,179.354,0.376,0,0.0
SA,EU,100,100,0,0.0,201.117,201.308,204.239,0.441,0,0.0
SA,NA,100,100,0,0.0,201.093,202.933,213.114,1.594,0,0.0
SA,EU,100,100,0,0.0,204.039,204.246,205.391,0.416,0,0.0
SA,NA,100,100,0,0.0,184.97,187.091,197.037,1.702,0,0.0
SA,EU,100,100,0,0.0,205.777,205.961,206.834,0.605,0,0.0
SA,NA,100,100,0,0.0,183.64,189.227,223.85,5.168,0,0.0
SA,EU,100,100,0,0.0,207.575,207.669,208.4,0.401,0,0.0
SA,EU,100,100,0,0.0,213.185,213.387,213.652,0.364,0,0.0
SA,EU,100,100,0,0.0,197.159,197.294,198.354,0.564,0,0.0
SA,AS,100,100,0,0.0,333.138,333.391,336.569,0.425,0,0.0
SA,NA,100,100,0,0.0,185.435,186.289,187.503,0.407,0,0.0
SA,AS,100,100,0,0.0,350.028,350.249,351.381,0.744,0,0.0
SA,AS,100,100,0,0.0,371.925,395.555,406.16,6.022,0,0.0
SA,NA,100,92,8,8.0,139.337,174.118,492.609,47.672,0,0.0
SA,EU,100,100,0,0.0,194.791,194.973,196.385,0.281,0,0.0
SA,EU,100,100,0,0.0,233.998,234.667,236.959,0.711,0,0.0
SA,NA,100,100,0,0.0,203.646,216.662,230.564,4.516,0,0.0
SA,NA,100,100,0,0.0,200.294,201.086,203.584,0.727,0,0.0
SA,EU,100,100,0,0.0,261.108,261.3,264.42,0.748,0,0.0
SA,NA,100,100,0,0.0,188.15,189.224,192.878,1.095,0,0.0
SA,NA,100,100,0,0.0,125.722,125.833,125.986,0.306,0,0.0
SA,NA,100,100,0,0.0,125.946,129.236,179.026,5.649,0,0.0
SA,NA,100,100,0,0.0,152.729,154.636,165.128,2.048,0,0.0
SA,AS,100,100,0,0.0,311.592,311.675,311.932,0.374,0,0.0
SA,EU,100,100,0,0.0,207.542,207.618,207.84,0.121,0,0.0
SA,NA,100,100,0,0.0,172.841,172.97,173.899,0.589,0,0.0
SA,EU,100,100,0,0.0,205.896,206.017,206.888,0.623,0,0.0
SA,EU,100,100,0,0.0,217.068,217.273,219.702,0.609,0,0.0
SA,EU,100,2,98,98.0,203.895,203.938,203.981,4.3e-2,0,0.0
SA,EU,100,100,0,0.0,227.288,227.424,229.042,0.627,0,0.0
SA,NA,100,100,0,0.0,194.092,196.848,287.056,9.227,0,0.0
SA,AS,100,99,1,1.0,306.589,569.835,1002.914,240.632,0,0.0
SA,EU,100,100,0,0.0,201.311,201.505,202.102,0.261,0,0.0
SA,EU,100,100,0,0.0,205.795,205.948,208.043,0.321,0,0.0
SA,AS,100,100,0,0.0,265.854,268.629,282.87,2.874,0,0.0
SA,NA,100,100,0,0.0,141.549,143.749,148.398,1.438,0,0.0
SA,EU,100,100,0,0.0,201.595,207.972,212.196,4.207,0,0.0
SA,AS,100,100,0,0.0,304.629,305.176,310.805,0.865,0,0.0
SA,EU,100,100,0,0.0,211.203,212.359,213.047,0.824,0,0.0
SA,AS,100,100,0,0.0,304.656,305.376,312.54,1.365,0,0.0
SA,AS,100,100,0,0.0,351.008,351.601,354.773,0.947,0,0.0
SA,NA,100,100,0,0.0,115.341,115.581,117.488,0.348,0,0.0
SA,EU,100,100,0,0.0,207.21,207.312,208.551,0.525,0,0.0
SA,NA,100,100,0,0.0,135.498,135.729,138.25,0.64,0,0.0
SA,NA,100,100,0,0.0,149.519,149.678,150.032,0.184,0,0.0
SA,EU,100,100,0,0.0,192.678,192.755,192.921,0.587,0,0.0
SA,EU,100,67,33,33.0,221.558,221.804,222.573,0.359,0,0.0
SA,NA,100,100,0,0.0,114.023,114.162,115.152,0.283,0,0.0
SA,EU,100,66,34,34.0,211.264,212.323,218.857,1.731,0,0.0
SA,EU,100,100,0,0.0,272.592,277.899,387.72,13.515,0,0.0
SA,EU,100,100,0,0.0,213.503,213.596,213.952,0.311,0,0.0
SA,EU,100,100,0,0.0,206.045,206.138,206.281,0.348,0,0.0
SA,NA,100,100,0,0.0,152.631,156.971,225.804,10.898,0,0.0
SA,EU,100,100,0,0.0,240.253,251.148,378.677,19.918,0,0.0
SA,EU,100,100,0,0.0,197.686,197.925,198.781,0.584,0,0.0
SA,NA,100,100,0,0.0,184.091,185.416,189.882,1.43,0,0.0
SA,EU,100,67,33,33.0,222.13,222.243,222.387,0.463,0,0.0
SA,NA,100,100,0,0.0,197.275,197.565,200.758,0.713,0,0.0
SA,EU,100,100,0,0.0,235.275,235.388,236.03,0.356,0,0.0
SA,NA,100,100,0,0.0,114.883,115.092,116.198,0.218,0,0.0
SA,EU,100,99,1,1.0,243.13,249.963,301.062,8.13,0,0.0
SA,EU,100,61,39,39.0,251.009,251.696,251.884,0.682,0,0.0
SA,EU,100,100,0,0.0,216.724,217.605,229.13,1.585,0,0.0
SA,EU,100,100,0,0.0,152.678,153.239,154.801,0.897,0,0.0
SA,EU,100,100,0,0.0,205.518,205.608,205.704,0.267,0,0.0
SA,EU,100,100,0,0.0,215.984,216.1,216.482,0.248,0,0.0
SA,EU,100,100,0,0.0,197.282,197.54,198.61,0.404,0,0.0
SA,EU,100,100,0,0.0,227.539,227.674,228.768,0.266,0,0.0
SA,AS,100,100,0,0.0,351.353,351.632,353.69,0.721,0,0.0
SA,EU,100,100,0,0.0,198.094,198.202,198.53,0.621,0,0.0
SA,EU,100,100,0,0.0,205.875,206.402,237.516,3.181,0,0.0
SA,NA,100,100,0,0.0,137.05,137.175,138.701,0.403,0,0.0
SA,NA,100,100,0,0.0,171.897,172.022,172.591,0.201,0,0.0
SA,NA,100,100,0,0.0,156.552,160.069,164.787,1.89,0,0.0
SA,EU,100,100,0,0.0,213.083,213.445,217.037,0.872,0,0.0
SA,NA,100,100,0,0.0,143.872,144.17,145.942,0.573,0,0.0
SA,NA,100,100,0,0.0,170.249,170.385,171.436,0.173,0,0.0
SA,NA,100,100,0,0.0,337.43,344.487,347.782,2.83,0,0.0
SA,EU,100,100,0,0.0,225.571,227.23,366.153,14.054,0,0.0
SA,EU,100,100,0,0.0,202.195,202.437,205.527,0.505,0,0.0
SA,EU,100,100,0,0.0,205.608,205.896,212.676,0.893,0,0.0
SA,NA,100,100,0,0.0,129.668,129.845,130.627,0.509,0,0.0
SA,NA,100,100,0,0.0,315.156,315.237,316.085,0.721,0,0.0
SA,AS,100,100,0,0.0,358.63,358.892,360.518,0.786,0,0.0
SA,NA,100,100,0,0.0,195.888,214.617,906.728,70.642,0,0.0
SA,NA,100,100,0,0.0,152.84,158.692,166.741,3.452,0,0.0
SA,NA,100,100,0,0.0,113.974,114.153,115.102,0.328,0,0.0
SA,EU,100,100,0,0.0,198.047,198.192,198.751,0.369,0,0.0
SA,EU,100,100,0,0.0,238.368,238.512,243.349,0.774,0,0.0
SA,NA,100,100,0,0.0,145.585,244.543,290.524,33.923,0,0.0
SA,EU,100,100,0,0.0,220.033,222.063,234.672,2.228,0,0.0
SA,EU,100,52,48,48.0,237.65,238.032,238.816,0.244,0,0.0
SA,EU,100,100,0,0.0,227.208,227.802,237.274,1.267,0,0.0
SA,EU,100,100,0,0.0,197.894,198.029,198.789,0.257,0,0.0
SA,NA,100,100,0,0.0,119.78,119.906,120.702,0.399,0,0.0
SA,NA,100,100,0,0.0,114.293,114.431,114.85,0.295,0,0.0
SA,NA,100,100,0,0.0,145.106,145.517,147.627,0.509,0,0.0
SA,SA,100,100,0,0.0,33.704,40.258,87.52,7.433,0,0.0
SA,AS,100,100,0,0.0,344.338,354.697,696.257,57.473,0,0.0
SA,NA,100,100,0,0.0,144.797,147.591,183.393,4.061,0,0.0
SA,EU,100,100,0,0.0,170.221,170.535,171.117,0.6,0,0.0
SA,EU,100,100,0,0.0,220.583,222.479,227.737,2.416,0,0.0
SA,NA,100,100,0,0.0,187.492,188.069,189.25,0.59,0,0.0
SA,NA,100,100,0,0.0,215.367,215.861,216.599,0.519,0,0.0
SA,NA,100,100,0,0.0,178.611,178.77,179.709,0.598,0,0.0
SA,AS,100,100,0,0.0,327.056,327.225,328.759,0.411,0,0.0
SA,EU,100,100,0,0.0,242.798,243.137,243.58,0.622,0,0.0
SA,NA,100,100,0,0.0,166.814,167.416,180.741,1.423,0,0.0
SA,NA,100,100,0,0.0,176.893,177.049,177.381,0.467,0,0.0
SA,EU,100,100,0,0.0,245.083,261.268,364.418,31.437,0,0.0
SA,EU,100,100,0,0.0,218.255,218.445,221.145,0.578,0,0.0
SA,AS,100,100,0,0.0,304.608,305.621,360.555,5.633,0,0.0
SA,CN,100,58,42,42.0,414.877,415.08,415.496,0.715,0,0.0
SA,EU,100,100,0,0.0,213.265,213.374,213.494,0.504,0,0.0
SA,NA,100,100,0,0.0,180.526,206.43,304.353,39.463,0,0.0
SA,AS,100,100,0,0.0,355.807,367.203,378.508,5.54,0,0.0
SA,NA,100,100,0,0.0,119.137,119.292,120.452,0.4,0,0.0
SA,NA,100,100,0,0.0,131.684,135.561,140.551,2.577,0,0.0
SA,EU,100,100,0,0.0,205.739,206.103,211.776,0.985,0,0.0
SA,EU,100,99,1,1.0,214.105,357.593,726.133,124.007,0,0.0
SA,EU,100,60,40,40.0,188.748,188.868,189.618,0.6,0,0.0
SA,EU,100,100,0,0.0,222.426,222.617,222.951,0.446,0,0.0
SA,EU,100,100,0,0.0,234.103,234.258,234.657,0.3,0,0.0
SA,NA,100,100,0,0.0,182.619,182.747,183.488,0.483,0,0.0
SA,NA,100,100,0,0.0,182.274,182.612,184.03,0.631,0,0.0
SA,NA,100,100,0,0.0,218.746,218.919,221.577,0.463,0,0.0
SA,EU,100,100,0,0.0,205.575,205.762,210.227,0.697,0,0.0
SA,AS,100,100,0,0.0,261.656,261.749,262.025,0.336,0,0.0
SA,CN,100,100,0,0.0,309.999,310.131,310.326,0.581,0,0.0
SA,EU,100,100,0,0.0,213.211,213.343,213.509,0.638,0,0.0
SA,EU,100,100,0,0.0,207.585,207.686,208.73,0.612,0,0.0
SA,EU,100,100,0,0.0,213.031,213.214,213.712,0.653,0,0.0
SA,EU,100,100,0,0.0,201.812,202.031,203.146,0.557,0,0.0
SA,NA,100,100,0,0.0,137.501,146.235,211.613,13.414,0,0.0
SA,EU,100,100,0,0.0,202.831,202.961,204.138,0.556,0,0.0
SA,NA,100,100,0,0.0,127.925,128.134,129.246,0.327,0,0.0
SA,EU,100,100,0,0.0,208.768,213.08,221.586,2.04,0,0.0
SA,AS,100,100,0,0.0,310.944,311.633,313.458,0.553,0,0.0
SA,NA,100,100,0,0.0,115.799,116.012,117.989,0.481,0,0.0
SA,NA,100,100,0,0.0,132.5,132.626,133.258,0.439,0,0.0
SA,EU,100,100,0,0.0,215.12,908.462,8531.725,1608.095,0,0.0
SA,EU,100,100,0,0.0,197.885,198.075,199.443,0.555,0,0.0
SA,CN,100,100,0,0.0,308.813,309.09,311.404,0.805,0,0.0
SA,CN,100,69,31,31.0,400.734,411.43,414.003,3.197,0,0.0
SA,EU,100,100,0,0.0,226.997,229.613,274.145,4.999,0,0.0
SA,EU,100,100,0,0.0,205.648,205.751,206.171,0.555,0,0.0
SA,EU,100,100,0,0.0,198.675,198.781,198.989,0.63,0,0.0
SA,AS,100,100,0,0.0,269.267,269.393,272.198,0.79,0,0.0
SA,EU,100,100,0,0.0,204.163,205.622,295.555,9.079,0,0.0
SA,AS,100,100,0,0.0,343.586,343.876,347.349,0.723,0,0.0
SA,EU,100,100,0,0.0,221.875,288.928,537.085,61.449,0,0.0
SA,EU,100,100,0,0.0,203.567,203.719,206.854,0.669,0,0.0
SA,EU,100,100,0,0.0,230.262,230.446,231.494,0.605,0,0.0
SA,EU,100,100,0,0.0,237.434,248.142,265.936,6.366,0,0.0
SA,EU,100,100,0,0.0,191.862,192.012,193.103,0.57,0,0.0
SA,NA,100,95,5,5.0,177.161,180.981,504.947,33.425,0,0.0
SA,AS,100,100,0,0.0,267.388,267.588,268.247,0.199,0,0.0
SA,AS,100,100,0,0.0,287.962,288.534,292.692,0.767,0,0.0
SA,AS,100,100,0,0.0,310.532,310.68,312.273,0.484,0,0.0
SA,EU,100,100,0,0.0,208.548,213.546,246.253,7.92,0,0.0
SA,EU,100,100,0,0.0,217.109,217.353,220.08,0.492,0,0.0
SA,EU,100,100,0,0.0,225.529,225.634,226.636,0.614,0,0.0
SA,EU,100,100,0,0.0,208.812,209.102,209.582,0.335,0,0.0
SA,NA,100,100,0,0.0,210.059,218.415,222.83,2.848,0,0.0
SA,NA,100,100,0,0.0,147.951,154.803,200.233,7.705,0,0.0
SA,NA,100,100,0,0.0,156.244,157.039,167.019,1.109,0,0.0
SA,AS,100,100,0,0.0,291.183,291.771,294.485,0.758,0,0.0
SA,EU,100,100,0,0.0,225.597,225.775,228.022,0.474,0,0.0
SA,NA,100,100,0,0.0,114.019,114.222,114.883,0.156,0,0.0
SA,CN,100,100,0,0.0,316.852,316.963,318.182,0.588,0,0.0
SA,EU,100,79,21,21.0,235.848,249.181,411.035,36.102,0,0.0
SA,AS,100,100,0,0.0,301.019,310.591,378.352,14.033,0,0.0
SA,EU,100,100,0,0.0,224.182,224.449,226.462,0.638,0,0.0
SA,EU,100,100,0,0.0,221.804,221.941,222.891,0.617,0,0.0
SA,EU,100,100,0,0.0,199.337,199.586,211.994,1.281,0,0.0
SA,NA,100,100,0,0.0,160.698,162.652,172.257,2.458,0,0.0
SA,EU,100,100,0,0.0,224.053,224.202,225.053,0.281,0,0.0
SA,EU,100,99,1,1.0,212.893,216.356,219.361,1.149,0,0.0
SA,EU,100,100,0,0.0,205.209,205.662,208.795,0.478,0,0.0
SA,EU,100,100,0,0.0,217.889,222.635,230.352,2.045,0,0.0
SA,EU,100,100,0,0.0,197.968,198.124,199.727,0.567,0,0.0
SA,EU,100,100,0,0.0,201.446,201.597,202.219,0.497,0,0.0
SA,EU,100,100,0,0.0,225.454,225.565,227.009,0.609,0,0.0
SA,NA,100,100,0,0.0,182.953,183.232,184.441,0.513,0,0.0
SA,NA,100,100,0,0.0,114.043,114.238,115.269,0.318,0,0.0
SA,EU,100,100,0,0.0,183.456,183.606,184.185,0.382,0,0.0
SA,EU,100,100,0,0.0,202.08,202.319,209.348,0.887,0,0.0
SA,EU,100,100,0,0.0,206.794,206.956,210.098,0.358,0,0.0
SA,OC,100,100,0,0.0,333.858,334.585,351.168,1.696,0,0.0
SA,EU,100,100,0,0.0,206.063,206.227,207.154,0.634,0,0.0
SA,EU,100,100,0,0.0,202.273,203.481,230.821,5.019,0,0.0
SA,EU,100,100,0,0.0,205.829,206.093,207.644,0.408,0,0.0
SA,NA,100,100,0,0.0,145.126,149.265,160.348,2.67,0,0.0
SA,EU,100,100,0,0.0,216.571,252.149,285.866,17.67,0,0.0
SA,EU,100,100,0,0.0,205.487,205.741,206.558,0.572,0,0.0
SA,AS,100,100,0,0.0,264.637,264.836,265.427,0.619,0,0.0
SA,AS,100,100,0,0.0,277.838,278.688,289.235,1.659,0,0.0
SA,EU,100,100,0,0.0,215.76,219.694,296.165,9.898,0,0.0
SA,NA,100,100,0,0.0,174.56,174.693,175.779,0.357,0,0.0
SA,NA,100,100,0,0.0,146.413,146.503,147.479,0.386,0,0.0
SA,NA,100,100,0,0.0,115.789,116.008,117.243,0.255,0,0.0
SA,EU,100,100,0,0.0,199.587,199.852,203.809,0.498,0,0.0
SA,EU,100,100,0,0.0,205.491,205.686,206.777,0.455,0,0.0
SA,EU,100,100,0,0.0,213.544,213.786,215.17,0.272,0,0.0
SA,NA,100,100,0,0.0,115.304,115.522,118.104,0.536,0,0.0
SA,NA,100,100,0,0.0,186.029,192.177,233.909,5.703,0,0.0
SA,EU,100,100,0,0.0,221.216,221.292,221.416,0.384,0,0.0
SA,EU,100,100,0,0.0,234.552,240.088,436.324,20.152,0,0.0
SA,EU,100,100,0,0.0,244.961,245.498,248.081,0.828,0,0.0
SA,NA,100,100,0,0.0,210.108,210.583,212.131,0.645,0,0.0
SA,EU,100,100,0,0.0,192.349,192.452,192.591,0.509,0,0.0
SA,CN,100,48,52,52.0,426.683,427.44,427.704,0.471,0,0.0
SA,NA,100,100,0,0.0,178.988,180.567,182.247,0.413,0,0.0
SA,EU,100,100,0,0.0,229.861,229.99,230.858,0.649,0,0.0
SA,EU,100,100,0,0.0,201.24,201.352,202.081,0.33,0,0.0
SA,EU,100,100,0,0.0,241.963,242.359,245.64,0.498,0,0.0
SA,NA,100,100,0,0.0,116.024,116.211,118.794,0.487,0,0.0
SA,NA,100,100,0,0.0,335.697,335.828,336.479,0.575,0,0.0
SA,NA,100,100,0,0.0,305.669,305.754,305.922,0.296,0,0.0
SA,NA,100,100,0,0.0,179.287,179.436,180.831,0.598,0,0.0
SA,NA,100,100,0,0.0,141.241,141.676,142.793,0.412,0,0.0
SA,EU,100,100,0,0.0,209.42,209.626,213.932,0.684,0,0.0
SA,NA,100,100,0,0.0,116.049,116.153,116.773,0.467,0,0.0
SA,EU,100,100,0,0.0,196.713,196.86,201.537,0.557,0,0.0
SA,EU,100,100,0,0.0,197.858,198.082,198.882,0.481,0,0.0
SA,EU,100,100,0,0.0,215.0,215.136,215.603,0.633,0,0.0
SA,NA,100,100,0,0.0,348.552,348.964,351.377,0.729,0,0.0
SA,EU,100,100,0,0.0,220.988,221.36,223.796,0.485,0,0.0
SA,CN,100,95,5,5.0,343.47,343.999,345.935,0.728,0,0.0
SA,NA,100,100,0,0.0,180.181,180.323,181.053,0.256,0,0.0
SA,NA,100,100,0,0.0,121.744,121.934,123.5,0.288,0,0.0
SA,NA,100,100,0,0.0,146.337,146.561,150.126,0.517,0,0.0
SA,AS,100,100,0,0.0,344.195,344.504,350.478,0.781,0,0.0
SA,NA,100,100,0,0.0,130.34,133.962,144.91,2.303,0,0.0
SA,NA,100,100,0,0.0,184.356,185.118,185.98,0.662,0,0.0
SA,EU,100,100,0,0.0,191.578,191.704,193.283,0.558,0,0.0
SA,NA,100,100,0,0.0,168.765,168.963,170.682,0.35,0,0.0
SA,NA,100,100,0,0.0,150.065,152.906,173.272,2.909,0,0.0
SA,NA,100,100,0,0.0,119.774,119.865,120.047,0.379,0,0.0
SA,OC,100,100,0,0.0,353.911,366.176,549.31,29.05,0,0.0
SA,EU,100,100,0,0.0,202.016,202.179,205.924,0.671,0,0.0
SA,NA,100,100,0,0.0,315.58,315.676,316.373,0.564,0,0.0
SA,EU,100,100,0,0.0,203.947,204.217,204.807,0.468,0,0.0
SA,AS,100,100,0,0.0,260.778,260.98,264.414,0.836,0,0.0
SA,AS,100,100,0,0.0,361.254,361.496,362.439,0.816,0,0.0
SA,NA,100,98,2,2.0,175.51,175.65,176.107,0.59,0,0.0
SA,NA,100,100,0,0.0,155.577,232.977,355.72,90.369,0,0.0
SA,EU,100,100,0,0.0,181.732,181.959,183.558,0.56,0,0.0
SA,EU,100,100,0,0.0,219.021,219.17,220.021,0.423,0,0.0
SA,EU,100,62,38,38.0,219.017,219.224,219.54,0.572,0,0.0
SA,AS,100,100,0,0.0,339.004,339.157,339.673,0.497,0,0.0
SA,EU,100,100,0,0.0,215.705,215.816,216.069,0.383,0,0.0
SA,EU,100,100,0,0.0,201.218,201.392,202.831,0.422,0,0.0
SA,CN,100,85,15,15.0,396.48,399.62,403.681,1.942,0,0.0
SA,EU,100,100,0,0.0,219.039,220.351,227.834,1.65,0,0.0
SA,EU,100,100,0,0.0,224.934,225.185,228.244,0.478,0,0.0
SA,EU,100,100,0,0.0,209.711,209.787,209.966,0.307,0,0.0
SA,EU,100,70,30,30.0,219.754,219.865,221.185,0.611,0,0.0
SA,EU,100,100,0,0.0,217.538,217.657,220.405,0.636,0,0.0
SA,EU,100,100,0,0.0,220.561,224.603,226.487,0.927,0,0.0
SA,EU,100,100,0,0.0,211.416,211.741,215.368,0.796,0,0.0
SA,EU,100,99,1,1.0,229.591,229.742,231.702,0.36,0,0.0
SA,EU,100,100,0,0.0,228.535,245.898,256.788,12.684,0,0.0
SA,EU,100,100,0,0.0,277.15,278.157,280.396,0.885,0,0.0
SA,NA,100,100,0,0.0,203.53,204.001,207.768,0.669,0,0.0
SA,EU,100,100,0,0.0,228.525,228.685,230.305,0.69,0,0.0
SA,EU,100,100,0,0.0,190.648,190.796,192.257,0.508,0,0.0
SA,NA,100,100,0,0.0,115.931,116.074,117.284,0.359,0,0.0
SA,NA,100,100,0,0.0,182.702,185.607,197.564,2.374,0,0.0
SA,NA,100,100,0,0.0,187.701,189.927,218.854,3.225,0,0.0
SA,NA,100,100,0,0.0,135.338,144.664,166.215,4.563,0,0.0
SA,NA,100,100,0,0.0,113.918,114.022,114.504,0.337,0,0.0
SA,EU,100,54,46,46.0,229.524,229.774,230.072,0.549,0,0.0
SA,CN,100,97,3,3.0,323.59,332.228,338.39,5.741,0,0.0
SA,EU,100,79,21,21.0,229.474,235.085,252.632,4.556,0,0.0
SA,NA,100,100,0,0.0,179.727,179.876,181.76,0.334,0,0.0
SA,EU,100,69,31,31.0,240.128,245.266,324.922,15.522,0,0.0
SA,EU,100,61,39,39.0,216.4,220.824,227.211,2.122,0,0.0
SA,EU,100,100,0,0.0,247.97,248.141,249.526,0.641,0,0.0
SA,EU,100,71,29,29.0,192.782,193.414,195.041,0.573,0,0.0
SA,EU,100,100,0,0.0,199.852,199.985,200.9,0.576,0,0.0
SA,AS,100,100,0,0.0,297.619,297.744,298.082,0.225,0,0.0
SA,AS,100,100,0,0.0,262.951,263.099,263.816,0.336,0,0.0
SA,NA,100,100,0,0.0,182.973,183.233,184.059,0.411,0,0.0
SA,NA,100,100,0,0.0,176.791,176.9,178.349,0.249,0,0.0
SA,EU,100,100,0,0.0,217.87,217.988,218.657,0.394,0,0.0
SA,EU,100,100,0,0.0,206.768,206.923,207.72,0.379,0,0.0
SA,NA,100,100,0,0.0,194.968,195.29,196.007,0.635,0,0.0
SA,EU,100,58,42,42.0,239.567,239.895,241.285,0.263,0,0.0
SA,NA,100,100,0,0.0,115.841,116.015,119.238,0.442,0,0.0
SA,NA,100,100,0,0.0,143.657,143.995,145.006,0.194,0,0.0
SA,EU,100,100,0,0.0,230.213,230.395,232.176,0.424,0,0.0
SA,EU,100,100,0,0.0,205.715,205.811,205.912,0.243,0,0.0
SA,EU,100,69,31,31.0,224.331,225.366,242.903,2.301,0,0.0
SA,EU,100,100,0,0.0,199.464,199.612,200.395,0.309,0,0.0
SA,CN,100,89,11,11.0,394.695,396.32,401.877,1.515,0,0.0
SA,EU,100,100,0,0.0,199.85,200.05,200.732,0.628,0,0.0
SA,AS,100,100,0,0.0,346.467,347.805,353.095,1.003,0,0.0
SA,EU,100,100,0,0.0,233.383,233.702,236.324,0.58,0,0.0
SA,EU,100,100,0,0.0,225.297,225.507,225.938,0.304,0,0.0
SA,NA,100,100,0,0.0,304.606,304.714,306.101,0.497,0,0.0
SA,AS,100,100,0,0.0,386.161,386.476,387.395,0.882,0,0.0
SA,EU,100,100,0,0.0,214.333,214.518,215.809,0.388,0,0.0
SA,NA,100,100,0,0.0,129.669,130.094,139.506,1.377,0,0.0
SA,EU,100,100,0,0.0,208.093,208.328,211.662,0.754,0,0.0
SA,EU,100,100,0,0.0,212.531,212.666,213.705,0.55,0,0.0
SA,EU,100,100,0,0.0,191.996,192.082,192.707,0.494,0,0.0
SA,EU,100,100,0,0.0,240.245,240.532,240.651,0.253,0,0.0
SA,EU,100,63,37,37.0,197.066,197.188,197.571,0.272,0,0.0
SA,CN,100,100,0,0.0,336.671,338.312,367.61,4.789,0,0.0
SA,EU,100,100,0,0.0,220.384,223.857,225.5,1.061,0,0.0
SA,EU,100,100,0,0.0,203.067,203.209,203.547,0.324,0,0.0
SA,EU,100,100,0,0.0,210.313,210.551,214.138,0.631,0,0.0
SA,EU,100,99,1,1.0,223.161,223.497,227.485,0.777,0,0.0
SA,EU,100,100,0,0.0,201.295,201.58,204.463,0.477,0,0.0
SA,NA,100,100,0,0.0,118.989,119.11,119.838,0.188,0,0.0
SA,EU,100,100,0,0.0,217.41,217.591,221.003,0.617,0,0.0
SA,AS,100,100,0,0.0,332.561,332.722,336.597,0.654,0,0.0
SA,EU,100,99,1,1.0,225.671,227.64,231.383,1.421,0,0.0
SA,EU,100,70,30,30.0,224.794,227.537,246.11,3.648,0,0.0
SA,EU,100,100,0,0.0,194.723,194.895,197.301,0.617,0,0.0
SA,NA,100,100,0,0.0,132.891,134.482,136.597,0.841,0,0.0
SA,EU,100,100,0,0.0,197.952,198.152,199.177,0.618,0,0.0
SA,NA,100,100,0,0.0,138.779,149.969,186.352,6.328,0,0.0
SA,EU,100,63,37,37.0,213.561,219.138,447.246,30.679,0,0.0
SA,EU,100,100,0,0.0,206.036,206.161,206.295,0.605,0,0.0
SA,NA,100,100,0,0.0,183.748,183.949,184.545,0.506,0,0.0
SA,EU,100,100,0,0.0,201.235,201.441,208.016,0.851,0,0.0
SA,NA,100,100,0,0.0,127.854,127.982,129.169,0.533,0,0.0
SA,CN,100,68,32,32.0,417.548,420.249,422.028,1.261,0,0.0
SA,EU,100,100,0,0.0,205.796,205.975,206.5,0.307,0,0.0
SA,EU,100,100,0,0.0,220.702,220.891,222.198,0.519,0,0.0
SA,NA,100,100,0,0.0,126.997,128.876,131.016,1.191,0,0.0
SA,NA,100,100,0,0.0,179.448,181.14,190.811,2.914,0,0.0
SA,AF,100,100,0,0.0,350.448,350.704,351.684,0.233,0,0.0
SA,NA,100,100,0,0.0,128.032,128.171,128.7,0.486,0,0.0
SA,EU,100,100,0,0.0,246.163,247.12,256.459,1.584,0,0.0
SA,EU,100,100,0,0.0,215.104,215.401,221.955,0.934,0,0.0
SA,EU,100,100,0,0.0,205.405,205.5,206.109,0.122,0,0.0
SA,EU,100,100,0,0.0,203.807,203.946,205.024,0.55,0,0.0
SA,EU,100,99,1,1.0,214.799,220.994,222.296,1.094,0,0.0
SA,AS,100,99,1,1.0,338.005,339.003,342.995,1.253,0,0.0
SA,EU,100,100,0,0.0,195.643,195.738,195.847,0.617,0,0.0
SA,CN,100,100,0,0.0,342.684,346.986,364.898,5.511,0,0.0
SA,EU,100,100,0,0.0,204.033,204.135,204.442,0.523,0,0.0
SA,NA,100,100,0,0.0,127.551,129.059,130.212,0.803,0,0.0
SA,EU,100,100,0,0.0,240.907,241.059,241.564,0.554,0,0.0
SA,NA,100,100,0,0.0,193.168,201.386,292.773,13.84,0,0.0
SA,NA,100,100,0,0.0,143.562,143.736,147.156,0.417,0,0.0
SA,NA,100,100,0,0.0,127.977,128.845,136.16,1.746,0,0.0
SA,EU,100,100,0,0.0,203.196,203.388,205.128,0.373,0,0.0
